n_arm,σ_obs,switch_cost,sample_cost,prior_bias,prop_seen,rt,mean_fixation_duration,best_seen_chosen,last_seen_chosen,n_refix,id
25,1.32890625,0.007617187500000001,0.0008816830667755708,-0.5,0.552792,4850.84,211.0355507513627,0.7196,0.7376,7.7972,69
9,1.15390625,0.0063671875000000005,0.00015678788438269704,-0.5,0.8495555555555558,3355.38,202.23467951725044,0.7737,0.6303,7.6622,70
16,1.15390625,0.0063671875000000005,0.00015678788438269704,-0.5,0.7227625,4295.48,199.12800558471187,0.7509,0.6573,8.6236,70
25,1.15390625,0.0063671875000000005,0.00015678788438269704,-0.5,0.5970840000000001,5010.33,195.71862995603522,0.7453,0.6779,9.1764,70
9,0.8039062499999999,0.0088671875,0.0004958068241684658,-0.5,0.7865000000000002,2255.92,194.39498563758846,0.8279,0.6524,3.6623,71
16,0.8039062499999999,0.0088671875,0.0004958068241684658,-0.5,0.68654375,3277.94,195.623753174363,0.8166,0.6345,4.7512,71
25,0.8039062499999999,0.0088671875,0.0004958068241684658,-0.5,0.5390440000000001,3414.01,179.30011768425047,0.8115,0.6905,4.5946,71
9,0.84765625,0.0060546875,0.00013577271421051846,-0.5,0.8364555555555558,2518.7,172.93630883911644,0.8093,0.6041,5.8313,72
16,0.84765625,0.0060546875,0.00013577271421051846,-0.5,0.72783125,3524.7,172.89447128868196,0.8087,0.5691,7.2948,72
25,0.84765625,0.0060546875,0.00013577271421051846,-0.5,0.610824,4137.41,170.35783030672263,0.795,0.6207,7.6948,72
9,1.1976562499999999,0.0085546875,0.0004293510210083483,-0.5,0.7834333333333335,3098.34,253.7881386174052,0.7684,0.7093,4.4117,73
16,1.1976562499999999,0.0085546875,0.0004293510210083483,-0.5,0.67745,4171.63,234.11486583110158,0.755,0.7144,6.0316,73
25,1.1976562499999999,0.0085546875,0.0004293510210083483,-0.5,0.5576959999999999,4840.23,221.1868704461894,0.7469,0.7384,6.7785,73
9,1.37265625,0.0073046875,0.00024144182212566391,-0.5,0.8181666666666669,3746.78,252.14468576786433,0.7442,0.6976,6.7024,74
16,1.37265625,0.0073046875,0.00024144182212566391,-0.5,0.719025,5003.08,235.32293389566252,0.7217,0.6953,8.6861,74
25,1.37265625,0.0073046875,0.00024144182212566391,-0.5,0.5795879999999999,5427.0,218.53815880273655,0.7201,0.7142,8.9858,74
9,1.0226562499999998,0.0098046875,0.0007635060803383349,-0.5,0.773088888888889,3003.83,262.7275758255349,0.7993,0.6958,3.6711,75
16,1.0226562499999998,0.0098046875,0.0007635060803383349,-0.5,0.6317625,3548.73,235.44022286359808,0.7838,0.7357,4.1384,75
25,1.0226562499999998,0.0098046875,0.0007635060803383349,-0.5,0.536472,4217.4,213.40266784052844,0.7812,0.7399,5.2041,75
9,0.9351562499999999,0.0066796875,0.00032196784442513804,-0.5,0.8321333333333336,2779.53,191.19532470396817,0.7947,0.6272,5.8633,76
16,0.9351562499999999,0.0066796875,0.00032196784442513804,-0.5,0.698225,3464.62,178.19816813203832,0.786,0.5962,6.8402,76
25,0.9351562499999999,0.0066796875,0.00032196784442513804,-0.5,0.569456,4045.94,179.15125362759807,0.7879,0.6472,7.0172,76
9,1.28515625,0.0091796875,0.00010181517217181836,-0.5,0.8191666666666669,4452.48,312.48083710372504,0.7844,0.6841,5.8236,77
16,1.28515625,0.0091796875,0.00010181517217181836,-0.5,0.6887125,4837.36,261.558504670236,0.7422,0.7266,6.4184,77
25,1.28515625,0.0091796875,0.00010181517217181836,-0.5,0.57412,5591.77,242.69895645138183,0.7361,0.7385,7.3744,77
9,1.11015625,0.0054296875000000005,0.0005725487884358379,-0.5,0.8570111111111113,3360.46,186.65345102974456,0.7754,0.6036,8.7571,78
16,1.11015625,0.0054296875000000005,0.0005725487884358379,-0.5,0.716425,4036.28,184.09398197147593,0.7568,0.6383,9.0321,78
25,1.11015625,0.0054296875000000005,0.0005725487884358379,-0.5,0.603124,4849.01,184.0242809514747,0.7467,0.6683,9.842,78
9,0.76015625,0.007929687500000001,0.00018105582430271239,-0.5,0.7870222222222224,2325.72,200.061250624453,0.8364,0.6565,3.7668,79
16,0.76015625,0.007929687500000001,0.00018105582430271239,-0.5,0.69503125,3173.82,186.87714544679997,0.8133,0.6453,4.9969,79
25,0.76015625,0.007929687500000001,0.00018105582430271239,-0.5,0.5794520000000001,3683.5,174.76773677573811,0.816,0.6374,5.4258,79
9,0.78203125,0.0055859375,0.00046138396827332176,-0.5,0.8351777777777781,2410.55,168.9927144782322,0.8169,0.6021,5.7197,80
16,0.78203125,0.0055859375,0.00046138396827332176,-0.5,0.72069375,3129.16,160.94425449352977,0.8087,0.5576,6.6452,80
25,0.78203125,0.0055859375,0.00046138396827332176,-0.5,0.5916,3563.56,157.6851376468278,0.8082,0.6021,6.6631,80
9,1.1320312499999998,0.008085937500000001,0.00014590242156305608,-0.5,0.8248555555555558,3629.52,248.06500494188262,0.7884,0.661,6.1095,81
16,1.1320312499999998,0.008085937500000001,0.00014590242156305608,-0.5,0.6890125,4020.65,215.55624247827757,0.756,0.6883,6.5166,81
25,1.1320312499999998,0.008085937500000001,0.00014590242156305608,-0.5,0.578168,4913.02,211.16244304306576,0.759,0.6823,7.4969,81
9,1.3070312499999999,0.0068359375,0.0008204696109024993,-0.5,0.8221333333333336,3368.56,224.00718118208115,0.7398,0.691,6.7118,82
16,1.3070312499999999,0.0068359375,0.0008204696109024993,-0.5,0.6641375,3705.2,202.02121246028523,0.7087,0.7265,6.766,82
25,1.3070312499999999,0.0068359375,0.0008204696109024993,-0.5,0.5410320000000001,4423.91,197.89857008835858,0.7019,0.733,7.6762,82
9,0.95703125,0.0093359375,0.0002594552721404019,-0.5,0.780577777777778,3002.56,256.0054367141091,0.8137,0.6876,3.8746,83
16,0.95703125,0.0093359375,0.0002594552721404019,-0.5,0.664075,3578.02,220.1418672128873,0.7956,0.6955,4.7459,83
25,0.95703125,0.0093359375,0.0002594552721404019,-0.5,0.53834,4010.79,205.84293143783083,0.7885,0.7347,5.0686,83
9,1.04453125,0.0074609375000000006,0.00010941138105771873,-0.5,0.8571333333333335,3547.77,214.9306581855501,0.8043,0.6061,7.2341,84
16,1.04453125,0.0074609375000000006,0.00010941138105771873,-0.5,0.6971125,3852.43,203.21193552625024,0.7722,0.6656,6.6264,84
25,1.04453125,0.0074609375000000006,0.00010941138105771873,-0.5,0.5889800000000001,4727.56,199.2568644181975,0.7686,0.6756,7.6552,84
9,1.39453125,0.0099609375,0.00034598916608699333,-0.5,0.8035111111111112,4361.8,328.1733515152083,0.765,0.7055,5.0951,85
16,1.39453125,0.0099609375,0.00034598916608699333,-0.5,0.6499125,4723.17,286.34045052086867,0.7273,0.7552,5.2408,85
25,1.39453125,0.0099609375,0.00034598916608699333,-0.5,0.5270239999999999,5145.93,258.6646465956825,0.7075,0.788,5.7473,85
9,1.21953125,0.0062109375,0.00019456400615886372,-0.5,0.8426111111111113,3469.86,210.8585598299777,0.7624,0.6514,7.7446,86
16,1.21953125,0.0062109375,0.00019456400615886372,-0.5,0.7302375,4543.13,204.7402520572667,0.7439,0.6705,9.2286,86
25,1.21953125,0.0062109375,0.00019456400615886372,-0.5,0.604268,5346.58,200.13766620586645,0.7387,0.6638,10.027,86
9,0.86953125,0.0087109375,0.0006152654101490375,-0.5,0.7908333333333336,2602.79,218.71321918266378,0.8274,0.6663,3.8854,87
16,0.86953125,0.0087109375,0.0006152654101490375,-0.5,0.64165,2990.57,198.09264594792347,0.8021,0.7102,4.0429,87
25,0.86953125,0.0087109375,0.0006152654101490375,-0.5,0.552312,3858.58,191.22577648456092,0.8015,0.6938,5.2761,87
9,0.8257812499999999,0.0065234375,0.00022467900918126448,-0.5,0.8291888888888891,2454.06,173.237001818557,0.8175,0.5987,5.4696,88
16,0.8257812499999999,0.0065234375,0.00022467900918126448,-0.5,0.6968625,3133.04,168.69705860209936,0.8032,0.5948,6.0666,88
25,0.8257812499999999,0.0065234375,0.00022467900918126448,-0.5,0.5894520000000001,3807.25,168.38024772366677,0.8096,0.5787,6.6255,88
9,1.17578125,0.0090234375,0.0007104974114426792,-0.5,0.7767555555555558,2807.33,235.7440419364945,0.763,0.7087,4.147,89
16,1.17578125,0.0090234375,0.0007104974114426792,-0.5,0.6562875,3964.32,240.52412363610455,0.7554,0.7462,5.1533,89
25,1.17578125,0.0090234375,0.0007104974114426792,-0.5,0.53186,4461.18,220.34451698788553,0.7512,0.765,5.85,89
9,1.3507812499999998,0.0052734375,0.00012634629176544695,-0.5,0.8515111111111113,3626.23,200.79604342954454,0.7465,0.6541,9.1751,90
16,1.3507812499999998,0.0052734375,0.00012634629176544695,-0.5,0.75878125,5312.68,202.24750473405592,0.7193,0.6418,12.4288,90
25,1.3507812499999998,0.0052734375,0.00012634629176544695,-0.5,0.6327,6186.64,201.30723218275696,0.7165,0.6554,13.0623,90
9,1.00078125,0.0077734375,0.00039954205589498885,-0.5,0.7872000000000002,2712.21,218.57317439253308,0.794,0.6789,4.4996,91
16,1.00078125,0.0077734375,0.00039954205589498885,-0.5,0.70081875,3876.15,204.75123223969703,0.7778,0.6631,6.5155,91
25,1.00078125,0.0077734375,0.00039954205589498885,-0.5,0.5617280000000001,4186.3,190.74594210904007,0.7735,0.6766,6.5939,91
9,0.9132812499999999,0.0058984375,0.0009474635256553758,-0.5,0.7958444444444446,2062.86,160.37591420335903,0.787,0.6424,4.8517,92
16,0.9132812499999999,0.0058984375,0.0009474635256553758,-0.5,0.6914375,3119.36,168.1045071757815,0.7833,0.6366,6.3872,92
25,0.9132812499999999,0.0058984375,0.0009474635256553758,-0.5,0.559832,3677.8,167.93624436729425,0.7816,0.6665,6.7441,92
9,1.26328125,0.0083984375,0.0002996142741004366,-0.5,0.8091222222222224,3375.88,242.88507256088943,0.7663,0.7079,5.655,93
16,1.26328125,0.0083984375,0.0002996142741004366,-0.5,0.65700625,3949.65,230.54451416078098,0.7337,0.7477,5.7343,93
25,1.26328125,0.0083984375,0.0002996142741004366,-0.5,0.564,5139.43,220.25372099348678,0.7356,0.7004,7.8177,93
9,1.0882812499999999,0.0071484375,0.0005327978945865642,-0.5,0.8177555555555558,2913.49,209.50243088407566,0.7724,0.6652,5.579,94
16,1.0882812499999999,0.0071484375,0.0005327978945865642,-0.5,0.701,3940.84,196.0752272991263,0.7599,0.6245,7.4763,94
25,1.0882812499999999,0.0071484375,0.0005327978945865642,-0.5,0.5665960000000001,4433.39,193.35779894142073,0.7576,0.6898,7.4568,94
9,0.73828125,0.009648437499999999,0.00016848548794358412,-0.5,0.7754111111111113,2480.07,228.88352089535292,0.844,0.6551,3.0803,95
16,0.73828125,0.009648437499999999,0.00016848548794358412,-0.5,0.6758625,3122.69,198.31983265809635,0.8332,0.6563,4.015,95
25,0.73828125,0.009648437499999999,0.00016848548794358412,-0.5,0.577288,3847.44,188.87541633308314,0.83,0.6472,4.786,95
9,0.72734375,0.0056640625,0.00025028654311746074,-0.5,0.8312666666666668,2205.54,161.2023425881514,0.8376,0.5933,5.1364,96
16,0.72734375,0.0056640625,0.00025028654311746074,-0.5,0.716325,2874.7,155.57403728226473,0.8182,0.5479,5.9014,96
25,0.72734375,0.0056640625,0.00025028654311746074,-0.5,0.6104440000000001,3629.66,156.40328450092105,0.8184,0.5918,6.8232,96
9,1.0773437499999998,0.0081640625,0.0007914755439411164,-0.5,0.7930666666666669,2793.07,219.0017432307899,0.7736,0.6977,4.7663,97
16,1.0773437499999998,0.0081640625,0.0007914755439411164,-0.5,0.66765625,3626.83,212.50698154054717,0.7673,0.7126,5.4967,97
25,1.0773437499999998,0.0081640625,0.0007914755439411164,-0.5,0.5526160000000001,4393.11,202.27822200569167,0.7679,0.7099,6.6319,97
9,1.2523437499999999,0.0069140625,0.0001407464663339844,-0.5,0.8405444444444449,3583.07,221.05965550831453,0.765,0.6626,7.4126,98
16,1.2523437499999999,0.0069140625,0.0001407464663339844,-0.5,0.71385625,4590.02,216.6190012150968,0.7389,0.692,8.5143,98
25,1.2523437499999999,0.0069140625,0.0001407464663339844,-0.5,0.595376,5497.07,211.21147263239575,0.7389,0.6649,9.5609,98
9,0.90234375,0.0094140625,0.0004450794062356,-0.5,0.794266666666667,2778.84,230.49368157832535,0.8132,0.6621,3.9565,99
16,0.90234375,0.0094140625,0.0004450794062356,-0.5,0.658925,3398.9,215.9575751525104,0.8124,0.706,4.3495,99
25,0.90234375,0.0094140625,0.0004450794062356,-0.5,0.5371600000000001,3856.63,198.91288128863042,0.7925,0.7192,4.8785,99
9,0.9898437499999999,0.0062890625,0.000593522927229699,-0.5,0.825488888888889,2708.4,185.55078570842537,0.7932,0.6449,6.0775,100
16,0.9898437499999999,0.0062890625,0.000593522927229699,-0.5,0.69320625,3357.4,178.7572882021369,0.777,0.6619,6.6067,100
25,0.9898437499999999,0.0062890625,0.000593522927229699,-0.5,0.6238239999999999,4900.17,187.04244482678035,0.7807,0.6192,9.146,100
9,1.33984375,0.0087890625,0.00018768842935762206,-0.5,0.8045111111111113,3886.17,288.09405823196767,0.756,0.7069,5.3882,101
16,1.33984375,0.0087890625,0.00018768842935762206,-0.5,0.6863875,4739.38,255.13969435084965,0.7316,0.7296,6.6023,101
25,1.33984375,0.0087890625,0.00018768842935762206,-0.5,0.569684,5538.52,239.66222925627162,0.7332,0.7436,7.5905,101
9,1.16484375,0.0050390625,0.000333762469429204,-0.5,0.8622888888888891,3478.84,186.51596869542004,0.7777,0.6205,9.3829,102
16,1.16484375,0.0050390625,0.000333762469429204,-0.5,0.7376125,4435.35,185.34543877815014,0.7491,0.6287,10.5415,102
25,1.16484375,0.0050390625,0.000333762469429204,-0.5,0.642032,5727.4,189.17537604283595,0.7536,0.6185,12.4629,102
9,0.81484375,0.007539062500000001,0.00010554496008786047,-0.5,0.8042111111111113,2440.81,194.27140773224463,0.8244,0.6455,4.41,103
16,0.81484375,0.007539062500000001,0.00010554496008786047,-0.5,0.68944375,3112.15,177.43478796051485,0.8111,0.6209,5.3795,103
25,0.81484375,0.007539062500000001,0.00010554496008786047,-0.5,0.58644,3961.43,178.36220443584384,0.813,0.6124,6.2616,103
9,0.8585937499999999,0.0072265625,0.00038542288686231087,-0.5,0.8024555555555557,2286.82,181.010504434639,0.804,0.6506,4.4833,104
16,0.8585937499999999,0.0072265625,0.00038542288686231087,-0.5,0.72991875,3664.51,183.50074997789113,0.8033,0.479,6.8639,104
25,0.8585937499999999,0.0072265625,0.00038542288686231087,-0.5,0.583192,3886.65,177.00288355370566,0.7946,0.6788,6.2952,104
9,1.20859375,0.0097265625,0.00012188141848422909,-0.5,0.7823777777777781,3920.42,318.69685002306306,0.7966,0.6967,4.4316,105
16,1.20859375,0.0097265625,0.00012188141848422909,-0.5,0.701675,5245.85,280.8063666022431,0.7606,0.6926,6.3899,105
25,1.20859375,0.0097265625,0.00012188141848422909,-0.5,0.543156,4918.96,238.84660591294775,0.7427,0.7623,5.87,105
9,1.38359375,0.0059765625,0.0006853895838650083,-0.5,0.8423555555555559,3648.39,206.99616383137828,0.746,0.6578,8.7072,106
16,1.38359375,0.0059765625,0.0006853895838650083,-0.5,0.71191875,4629.79,206.8607882351642,0.7036,0.6967,9.5984,106
25,1.38359375,0.0059765625,0.0006853895838650083,-0.5,0.588872,5484.3,204.05271543347547,0.7091,0.6932,10.5848,106
9,1.0335937499999999,0.0084765625,0.00021673921695684184,-0.5,0.8071666666666668,3044.01,231.46601391657228,0.7947,0.6695,4.9176,107
16,1.0335937499999999,0.0084765625,0.00021673921695684184,-0.5,0.664,3441.6,206.07359122832113,0.765,0.7082,5.1979,107
25,1.0335937499999999,0.0084765625,0.00021673921695684184,-0.5,0.5821,4780.7,211.46449229505888,0.786,0.6967,6.8599,107
9,0.94609375,0.0053515625,0.0001625314837311867,-0.5,0.8446777777777781,2765.25,173.26128786821542,0.7942,0.6038,7.0723,108
16,0.94609375,0.0053515625,0.0001625314837311867,-0.5,0.70123125,3418.99,169.07716581692327,0.7798,0.6077,7.6183,108
25,0.94609375,0.0053515625,0.0001625314837311867,-0.5,0.607484,4362.64,171.92959358013272,0.7779,0.6483,8.8236,108
9,1.2960937499999998,0.0078515625,0.0005139696800771515,-0.5,0.8326222222222223,3980.81,252.9586476987632,0.7649,0.6699,7.0654,109
16,1.2960937499999998,0.0078515625,0.0005139696800771515,-0.5,0.67889375,4262.96,229.1291235241156,0.729,0.7254,6.7495,109
25,1.2960937499999998,0.0078515625,0.0005139696800771515,-0.5,0.555968,4931.61,215.75212624705895,0.7246,0.7333,7.6582,109
9,1.12109375,0.0066015625,0.0002890263910022453,-0.5,0.8342111111111113,3120.13,201.8114706745693,0.7689,0.6473,6.8013,110
16,1.12109375,0.0066015625,0.0002890263910022453,-0.5,0.6842,3597.15,191.75608598198482,0.738,0.701,6.8566,110
25,1.12109375,0.0066015625,0.0002890263910022453,-0.5,0.605216,4998.39,196.1507489616284,0.7564,0.6615,8.9868,110
9,0.7710937499999999,0.0091015625,0.0009139816994654902,-0.5,0.762477777777778,2211.11,210.45360891176173,0.8273,0.6839,2.9478,111
16,0.7710937499999999,0.0091015625,0.0009139816994654902,-0.5,0.68025625,3041.61,188.3449743573639,0.82,0.6398,4.3266,111
25,0.7710937499999999,0.0091015625,0.0009139816994654902,-0.5,0.50508,3002.91,171.9548939124284,0.8142,0.7053,3.934,111
9,0.7492187499999999,0.0067578125,0.00013097472643005907,-0.5,0.8206666666666668,2334.73,180.70869792871932,0.8316,0.6205,4.618,112
16,0.7492187499999999,0.0067578125,0.00013097472643005907,-0.5,0.7325625,3280.91,170.0543291139921,0.824,0.5418,6.2731,112
25,0.7492187499999999,0.0067578125,0.00013097472643005907,-0.5,0.6063800000000001,3798.37,166.95828448922708,0.8191,0.6074,6.4175,112
9,1.09921875,0.0092578125,0.00041417845143644066,-0.5,0.7811555555555558,3193.88,263.59132709965047,0.7856,0.6987,4.2353,113
16,1.09921875,0.0092578125,0.00041417845143644066,-0.5,0.65530625,3828.48,232.44641967996304,0.7646,0.725,5.016,113
25,1.09921875,0.0092578125,0.00041417845143644066,-0.5,0.5461520000000001,4503.92,217.65098596989387,0.7651,0.7337,5.9279,113
9,1.27421875,0.0055078125000000006,0.0002329096592460546,-0.5,0.8577444444444448,3771.66,199.5319659265051,0.766,0.6262,9.6327,114
16,1.27421875,0.0055078125000000006,0.0002329096592460546,-0.5,0.7282125,4661.87,195.63085711850178,0.7339,0.6417,10.5466,114
25,1.27421875,0.0055078125000000006,0.0002329096592460546,-0.5,0.61546,5552.78,196.03057460786317,0.7244,0.6683,11.2839,114
9,0.92421875,0.0080078125,0.0007365250122712284,-0.5,0.785588888888889,2240.33,189.41354763236382,0.7872,0.6821,3.9801,115
16,0.92421875,0.0080078125,0.0007365250122712284,-0.5,0.7003,3542.03,191.48309603434717,0.7938,0.6033,6.0263,115
25,0.92421875,0.0080078125,0.0007365250122712284,-0.5,0.556416,3948.52,187.52721010951873,0.7905,0.6819,5.9685,115
9,1.01171875,0.0061328125,0.0005523158417307099,-0.5,0.8243222222222226,2627.03,179.2329715835845,0.7881,0.6405,6.1467,116
16,1.01171875,0.0061328125,0.0005523158417307099,-0.5,0.7204625,3899.9,186.4659633736953,0.7718,0.632,8.0374,116
25,1.01171875,0.0061328125,0.0005523158417307099,-0.5,0.585184,4302.22,180.43113915761,0.7697,0.661,7.9598,116
9,1.3617187499999999,0.0086328125,0.00017465760476621204,-0.5,0.8242333333333336,4429.26,296.468541155816,0.7638,0.6871,6.4521,117
16,1.3617187499999999,0.0086328125,0.00017465760476621204,-0.5,0.69211875,4878.69,254.12694886307125,0.7325,0.7168,7.0517,117
25,1.3617187499999999,0.0086328125,0.00017465760476621204,-0.5,0.5728559999999999,5562.03,242.706641157653,0.7161,0.7599,7.54,117
9,1.1867187499999998,0.0073828125000000005,0.000982171889188038,-0.5,0.805466666666667,3128.71,228.18264252732646,0.7617,0.6855,5.5805,118
16,1.1867187499999998,0.0073828125000000005,0.000982171889188038,-0.5,0.685775,3848.5,202.39126600791914,0.7488,0.6834,6.9185,118
25,1.1867187499999998,0.0073828125000000005,0.000982171889188038,-0.5,0.5480079999999999,4391.29,198.73001840018944,0.728,0.7077,7.1908,118
9,0.83671875,0.009882812500000001,0.0003105900223624707,-0.5,0.758077777777778,2776.19,260.6218800451801,0.8296,0.6824,3.0698,119
16,0.83671875,0.009882812500000001,0.0003105900223624707,-0.5,0.65344375,3486.2,227.39238294018674,0.8125,0.6896,4.0266,119
25,0.83671875,0.009882812500000001,0.0003105900223624707,-0.5,0.5533279999999999,3983.43,201.4464023106391,0.8164,0.6866,4.8019,119
9,0.79296875,0.0051953125,0.0008505258154439963,-0.5,0.8252444444444446,2154.96,157.46769806472182,0.8141,0.6098,5.3197,120
16,0.79296875,0.0051953125,0.0008505258154439963,-0.5,0.68171875,2671.44,154.49667507028607,0.7987,0.6434,5.5296,120
25,0.79296875,0.0051953125,0.0008505258154439963,-0.5,0.5815,3601.25,158.2751700503089,0.8061,0.6047,6.955,120
9,1.1429687499999999,0.007695312500000001,0.00026895987855750467,-0.5,0.841966666666667,3825.02,242.00228182202474,0.7856,0.644,6.9589,121
16,1.1429687499999999,0.007695312500000001,0.00026895987855750467,-0.5,0.70185,4192.8,215.5845369006615,0.7558,0.6908,7.0495,121
25,1.1429687499999999,0.007695312500000001,0.00026895987855750467,-0.5,0.562744,4606.15,202.08199003180587,0.7581,0.6945,7.3836,121
9,1.31796875,0.0064453125,0.00047828581416537943,-0.5,0.8456333333333336,3848.45,220.08709579171446,0.7523,0.6513,8.5157,122
16,1.31796875,0.0064453125,0.00047828581416537943,-0.5,0.705475,4381.53,207.54497239049465,0.7228,0.6917,8.624,122
25,1.31796875,0.0064453125,0.00047828581416537943,-0.5,0.598052,5495.94,207.70620733516716,0.723,0.7038,10.0236,122
9,0.9679687499999999,0.0089453125,0.00015124725453106235,-0.5,0.7927888888888891,2965.88,243.0873846929362,0.8146,0.6724,4.1865,123
16,0.9679687499999999,0.0089453125,0.00015124725453106235,-0.5,0.66783125,3661.38,220.44855117525276,0.7916,0.702,4.9964,123
25,0.9679687499999999,0.0089453125,0.00015124725453106235,-0.5,0.541008,4066.39,204.93788997131063,0.7782,0.7397,5.3048,123
